"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HIST2H2BA|337875",19.8387227882422,0.0694556678970181,0.549275728208943,0.126449548614676,0.899376082760156,0.97019424118224
"LOC200030|200030",8687.52328776623,-0.0464854477724646,0.366303805269482,-0.126904080994371,0.899016316593007,0.97019424118224
"MGMT|4255",1683.37147587643,0.048284781739975,0.38172358153648,0.126491482516284,0.89934289086053,0.97019424118224
"NEDD1|121441",2448.61501247879,0.047041756541588,0.369477303020211,0.12731974645548,0.898687332079689,0.97019424118224
"PLA2G1B|5319",4.3155352028015,0.10488932939581,0.82767739363037,0.126727309701843,0.899156230082612,0.97019424118224
"PRDX2|7001",10275.2793460331,-0.0463275746446611,0.365669762413152,-0.126692385881001,0.899183872462454,0.97019424118224
"SLC25A31|83447",1.60446149651573,-0.115139079237416,0.908475671572051,-0.126738759044781,0.89914716789672,0.97019424118224
"SLC34A1|6569",9.52794747048956,-0.0820690010976361,0.64410645536568,-0.127415274934705,0.898611727124913,0.97019424118224
"SLC6A13|6540",3.99914414100045,0.101972152221824,0.802645024793489,0.127045143334764,0.898904668790782,0.97019424118224
"SNORD45A|26805",3.51676773761432,0.105254284456746,0.830314965935894,0.126764286776534,0.899126962675364,0.97019424118224
"SP3|6670",8747.88776854765,-0.0472295305199389,0.371023383337678,-0.127295293614834,0.898706685156903,0.97019424118224
"TP53INP2|58476",3221.80365131998,-0.0469632877165513,0.369552811022375,-0.12708139761304,0.898875974633997,0.97019424118224
"UBA5|79876",3323.17110122281,-0.0466182125088022,0.36704840506141,-0.127008350577092,0.898933789272727,0.97019424118224
"VPS29|51699",3991.13673825323,-0.0482461169577142,0.380091340962689,-0.126932954682728,0.898993463528209,0.97019424118224
"ZNF286B|729288",349.183686875545,0.0488249968045147,0.383244049723768,0.127399229915524,0.898624425713005,0.97019424118224
"BTG4|54766",0.869083700081743,0.108150784666005,0.856765807762633,0.12623144351247,0.899548722112798,0.9702358215613
"ZNF837|116412",83.785830749625,0.0541429356323728,0.428777113354286,0.126272914169362,0.899515895979165,0.9702358215613
"C14orf167|55449",2805.43739572242,-0.0466818836601655,0.370577379760382,-0.125970677676955,0.899755135466258,0.970280587399622
"CBARA1|10367",4486.4121787663,0.0461249934117598,0.3662906201357,0.12592458249319,0.899791623549304,0.970280587399622
"PIGB|9488",1032.79734814068,0.0469464303513916,0.372343776746581,0.126083563854872,0.899665777779715,0.970280587399622
"PWP1|11137",3502.73116364497,0.046517706460811,0.36931791486549,0.12595572699947,0.899766970118974,0.970280587399622
"DERA|51071",1774.97051392059,0.0474577562582831,0.378015543863177,0.125544457175709,0.900092531690039,0.97055075974702
"LOC144486|144486",45.0614672034608,0.0591812616856031,0.472074740952641,0.125364177643091,0.900235246436555,0.970650334811104
"FAM185A|222234",460.293600325993,0.0475429235831733,0.381184508706852,0.12472417555598,0.900741917521269,0.970874019910647
"PCP2|126006",87.393581816476,-0.0623384169197998,0.498689028400365,-0.125004588771005,0.900519917523815,0.970874019910647
"PIK3C3|5289",2740.59466055021,0.046452972669982,0.37228631521692,0.124777545591261,0.900699664464107,0.970874019910647
"SNORA74A|26821",2.08460167541072,-0.11418516802213,0.913933719094951,-0.124938128046315,0.900572533031225,0.970874019910647
"THAP8|199745",301.470274970531,-0.0488944589536917,0.391482245433779,-0.124895725218687,0.900606102654115,0.970874019910647
"ZNF417|147687",1406.52465618182,0.0474725083446345,0.380631764489345,0.124720301282063,0.900744984794897,0.970874019910647
"EXD2|55218",2770.523553076,-0.0471605276526549,0.378973259579004,-0.124442889994521,0.900964615946295,0.970881944401333
"POC1B|282809",1455.88322440755,0.0461833381064865,0.370680611022034,0.124590649559875,0.900847631284808,0.970881944401333
"RNF6|6049",3387.08863362072,-0.0457014139412407,0.366930204279685,-0.124550700400793,0.90087925974466,0.970881944401333
"ST7OT3|93655",14.8458270446082,-0.0736525327837209,0.592285585336041,-0.124353073259301,0.90103572698189,0.970881944401333
"TRADD|8717",785.864903606181,0.0467515549988312,0.375784647308893,0.124410497697639,0.900990261963636,0.970881944401333
"ZNF697|90874",744.019735684409,0.0485952472282346,0.39085945147632,0.124329211036563,0.901054619667783,0.970881944401333
"BAAT|570",21.0796351243976,0.0719364342855821,0.579356157863095,0.124166168442765,0.901183708576313,0.97090610426181
"BRI3|25798",4093.34230701834,-0.050136230685661,0.403966110916341,-0.124109991731568,0.901228187070482,0.97090610426181
"FLJ33630|644873",2177.5852843859,0.0470413289521152,0.378717908088593,0.124212053212733,0.901147379063624,0.97090610426181
"LDB1|8861",4424.08785190327,-0.0464626000813828,0.375925570239955,-0.123595210753356,0.901635784676613,0.971290916569009
"AGPAT6|137964",6262.97629824556,0.0449366426675194,0.365424635693684,0.122971026795214,0.90213004106991,0.971308812718904
"ARHGEF35|445328",1801.73494866097,-0.0490960058530308,0.399563629748378,-0.122874061094972,0.902206826198349,0.971308812718904
"DKFZp761E198|91056",1416.68360276994,-0.0459534331793664,0.373094105763525,-0.123168478058168,0.901973686338077,0.971308812718904
"DPY19L4|286148",4385.71614132842,0.0452833193806192,0.367200235312632,0.123320507521095,0.901853302127726,0.971308812718904
"LOC100128164|100128164",28.211096518892,-0.0630566872192946,0.512998898086325,-0.122917782970917,0.902172203637611,0.971308812718904
"MGC34034|154089",6.89394292826925,-0.0871850411857285,0.706857323904377,-0.12334178091861,0.901836457012605,0.971308812718904
"RPL10L|140801",1.31567619666399,-0.114072572598762,0.927445205185633,-0.122996562989324,0.902109819639304,0.971308812718904
"UNC119|9094",1315.28176104132,0.0456079268717312,0.36988246852251,0.123303835009838,0.901866504110549,0.971308812718904
"YAF2|10138",1133.44429611198,0.0456345980398738,0.3706792945009,0.123110728645684,0.902019415679776,0.971308812718904
"ZKSCAN1|7586",6609.28149497957,-0.0503663386118648,0.408849661479702,-0.123190363982643,0.901956355875864,0.971308812718904
"ZNF571|51276",522.408927697733,0.0470968537175201,0.38213315686666,0.123247231681479,0.901911325165567,0.971308812718904
"TRA2B|6434",9689.57247170611,0.0448213304473568,0.364988749577039,0.122801950743132,0.902263929484706,0.971316026205227
"ANXA2P2|304",3000.98653121534,-0.0478934033227607,0.391042235447845,-0.122476292792031,0.902521820240139,0.971353108683486
"C4orf11|439934",0.868004232842834,-0.108946285265326,0.888106401404636,-0.122672559383669,0.902366394152608,0.971353108683486
"CHMP6|79643",1154.88215307977,0.0453101072873124,0.370401316465818,0.122327068703855,0.902639995252864,0.971353108683486
"CYLD|1540",5299.35181206244,-0.044893039150134,0.367799906382099,-0.122058321307716,0.902852829782503,0.971353108683486
"DUSP11|8446",1734.9825563844,-0.0451137039747715,0.369246617579733,-0.122177704078846,0.902758283721155,0.971353108683486
"HSPC159|29094",1921.30456905558,-0.0480325682775691,0.39244646698931,-0.122392663249221,0.902588048707226,0.971353108683486
"QRFPR|84109",58.024366433464,0.0549159679172691,0.449333429638619,0.122216519615368,0.902727543769281,0.971353108683486
"SLC44A1|23446",11080.8138156061,-0.0478773222737589,0.392178679931757,-0.122080379999469,0.902835360135952,0.971353108683486
"THAP5|168451",2278.36733855245,0.0471806663130842,0.384865398791126,0.122590044366888,0.902431738420832,0.971353108683486
"VDAC3|7419",5629.97853875574,-0.0456116143351385,0.373581249378354,-0.122092889862746,0.902825452819997,0.971353108683486
"ZFC3H1|196441",3670.21179060248,0.0452094702350569,0.369973226612076,0.122196599600057,0.902743319400895,0.971353108683486
"BCAS1|8537",992.888103705342,0.0499127925148814,0.409493495867352,0.121889097186173,0.902986850427151,0.971397496108237
"FAM164C|79696",204.870792631497,0.0522687445267484,0.429081987885122,0.121815284730018,0.903045308638839,0.971397496108237
"LOC388789|388789",1785.72663631479,0.0461724518627827,0.378938004953885,0.121846980928718,0.903020205723366,0.971397496108237
"EID2|163126",875.501076295687,0.0452816829807703,0.372576115851751,0.121536730493986,0.903265923595084,0.971580576780579
"CTR9|9646",6545.22035260273,-0.0453446061191517,0.373559571848318,-0.121385207437714,0.903385932993866,0.971655428627828
"ZNF346|23567",1081.14913188706,-0.0463879458112457,0.382442932739512,-0.121293771802658,0.903458352978625,0.971679089198074
"ZKSCAN4|387032",405.734317436043,-0.0493596153617953,0.407169529202239,-0.121226201426479,0.903511871421428,0.971682419452109
"CYCSP52|360155",8.66114206328193,-0.0797060339135069,0.658719343553037,-0.121001507992135,0.903689840767342,0.97176535469156
"SOX21|11166",3.94676111238892,-0.102730509916103,0.848823315028117,-0.121026965326347,0.903669676939318,0.97176535469156
"CNOT7|29883",6230.92006643479,0.0443070154947692,0.367056750388675,0.120708897051621,0.903921611701796,0.971931930880247
"FNBP4|23360",5099.00476094866,-0.0442778769481985,0.367101166485716,-0.120614917604522,0.903996052571093,0.971931930880247
"OR8G5|219865",0.642246781115323,0.10269428539903,0.851080871583834,0.120663369167162,0.903957674112186,0.971931930880247
"COX4NB|10328",1184.33791109223,-0.0450294578587835,0.373652091081132,-0.120511724498837,0.904077792526711,0.971950514460186
"SNORA70|26778",1.95423480603029,0.111283530868135,0.923777341227853,0.120465750675613,0.904114209029801,0.971950514460186
"OAZ2|4947",5864.33819754848,0.0438905022545852,0.365480206705042,0.120089956855055,0.904411888083143,0.972216293593476
"ZNF252|286101",2866.0086735557,0.044937691152801,0.374623093259319,0.119954407406739,0.904519264705609,0.972277484947668
"TDGF3|6998",38.8265892157568,0.0573516833441714,0.479211673870486,0.119679228347996,0.904737255452798,0.972457563156388
"EHMT1|79813",4380.84158700598,-0.0459277343205637,0.38482413729883,-0.119347332635996,0.905000185424601,0.972685921545872
"TXNDC5|81567",19482.6592301571,0.0460827932687069,0.387371978348703,0.118962640160885,0.905304954370486,0.97294944156402
"UQCRC1|7384",7622.94231660954,0.0450078489445101,0.378502213187474,0.118910398344798,0.905346343527892,0.97294944156402
"NCRNA00111|54090",0.919892136645415,-0.103354569703583,0.869814789655827,-0.118823651808081,0.905415070000246,0.97296904109601
"TSNAX-DISC1|100303453",787.996800062553,0.0451903330770535,0.380918518896217,0.118635169558049,0.905564400825374,0.97307525194077
"LOC100272217|100272217",65.2960311644667,-0.0528719721199142,0.446965185549571,-0.118291029881678,0.905837064616099,0.973313971130016
"AGXT2L1|64850",28.7808133280127,-0.0705747765678337,0.597583282334755,-0.118100319493709,0.90598817030539,0.973343372476212
"INHBE|83729",19.8511374154517,-0.0648145924988216,0.54897261455092,-0.118065256409634,0.906015952232801,0.973343372476212
"PRPF38A|84950",3763.10279202342,-0.0433584361703625,0.367036073800808,-0.118131266284996,0.905963649982076,0.973343372476212
"LOC285045|285045",0.594096017143366,0.100420750925246,0.851725933440303,0.117902657395467,0.906144787639598,0.973427515614176
"KIAA0892|23383",4454.90005046601,0.0435755306559577,0.370144328908354,0.117725782222499,0.906284937572266,0.973523803341981
"C14orf153|84334",1391.99652512667,-0.0450572104566989,0.383475362461913,-0.117497015107911,0.906466209260153,0.973586784273862
"C1orf52|148423",1181.31300887648,-0.0436334117317511,0.371186855631411,-0.117551069144213,0.906423377198958,0.973586784273862
"C9orf79|286234",0.517758432116821,0.0994297173341408,0.847485731138464,0.117323175695917,0.906603960305172,0.973586784273862
"CD55|1604",7469.82599230895,-0.0466947507694403,0.398834598807871,-0.117077983978853,0.906798255976937,0.973586784273862
"CNTROB|116840",2385.64300519539,0.0432071186965435,0.368073297784322,0.11738726758131,0.906553173311784,0.973586784273862
"MTO1|25821",1589.57530364321,-0.0432712774029513,0.369307361847959,-0.117168737678091,0.906726339964698,0.973586784273862
"SLTM|79811",8085.84306616324,0.0440019002191173,0.374794435705688,0.11740275742426,0.906540899076557,0.973586784273862
"SNORD15A|6079",1.41096259071624,0.107859902201376,0.920964970609604,0.117116183181192,0.906767985665306,0.973586784273862
"ZBTB7C|201501",2072.36897780301,-0.0537685864579569,0.45883759197386,-0.117184353240656,0.906713965791508,0.973586784273862
"HCG27|253018",73.507307408459,-0.051616489764205,0.441545358977173,-0.116899631520923,0.906939590155746,0.973630039657478
"SMNDC1|10285",2462.76744911882,0.0429608997787694,0.367336203753947,0.116952533781685,0.9068976678154,0.973630039657478
"H1FNT|341567",1.77812963791494,0.100590050945948,0.861976764267076,0.116696940237685,0.90710021504644,0.97370663556364
"LARGE|9215",2240.49696929996,0.04291253689531,0.367773165591555,0.11668207718822,0.907111993579681,0.97370663556364
"ZNF789|285989",343.066041783588,-0.0455485545963106,0.390581643191671,-0.116617243514331,0.907163372614313,0.973707550052937
"CA5A|763",3.81602600209096,0.0961152252535677,0.824859161602965,0.11652319538621,0.907237904049968,0.973733313781506
"COL5A3|50509",3141.5666171504,-0.0470381816248168,0.404659690748023,-0.11624133240913,0.907461280236295,0.973767041781051
"LOC100130872|100130872",284.195016430353,0.0452543954463175,0.38918040216651,0.116281280337841,0.907429621088857,0.973767041781051
"PRSS55|203074",11.7164925285617,0.0716966680014218,0.61631643068966,0.116330937212226,0.907390267706393,0.973767041781051
"THAP7|80764",847.615022954606,-0.0443765384465272,0.382158096539588,-0.116120890407277,0.907556732660365,0.973767041781051
"TMEM106B|54664",6360.42561481368,0.043775260414447,0.377044701324971,0.116100982882445,0.907572509855714,0.973767041781051
"ZNF550|162972",956.250746373108,0.0460716432933337,0.396446651950665,0.116211457623981,0.907484956409169,0.973767041781051
"C19orf54|284325",880.71179077774,0.0433123140792537,0.373599405776222,0.11593250259396,0.907706036022504,0.973801871635566
"QRICH2|84074",348.181856795943,0.0458461580016635,0.395404879958023,0.115947375273999,0.90769424882968,0.973801871635566
"C7orf30|115416",1021.8857029187,0.04390920579789,0.3790344351596,0.115844898839867,0.907775465908136,0.973822144484285
"FAM127B|26071",2220.30466885212,-0.0457472907101622,0.395681853254422,-0.115616347663907,0.907956606233058,0.97396224651919
"C17orf99|100141515",155.788906623809,-0.0461177028654915,0.402882824036421,-0.114469270254426,0.908865805033672,0.97407230907557
"CALCB|797",2.50949654010477,0.106543587382553,0.92396815556578,0.115310886788422,0.908198709515806,0.97407230907557
"CD69|969",612.481306365619,0.0433866640302387,0.378952700244241,0.114490974737152,0.908848600471098,0.97407230907557
"DCXR|51181",3011.17512161432,0.0426802176088305,0.373694548460891,0.114211507191139,0.909070130181315,0.97407230907557
"DSG3|1830",3526.97928649669,0.0459170599219178,0.402024069368388,0.114214703597367,0.909067596398283,0.97407230907557
"DZIP3|9666",2118.07537996176,-0.0422736407628134,0.36887162977926,-0.11460258081683,0.908760133993986,0.97407230907557
"EXD1|161829",233.148994349177,-0.0448562162954776,0.392204017508512,-0.114369599221416,0.908944812142742,0.97407230907557
"FA2H|79152",190.503033516546,0.0466702510569876,0.408450691619429,0.114261652665953,0.909030380098422,0.97407230907557
"FAM46D|169966",3.96214696294828,-0.0939529367951678,0.816062849455984,-0.115129535498154,0.908342449611527,0.97407230907557
"HAUS3|79441",1857.75810193336,0.0423430442312494,0.369757958067084,0.114515572437165,0.908829102584294,0.97407230907557
"HR|55806",1112.27979765619,0.0496663487255378,0.432245810877966,0.114903019244205,0.908521991937052,0.97407230907557
"IKBIP|121457",1209.58498252201,0.0441409587900237,0.384470401824787,0.114809771000629,0.908595904134958,0.97407230907557
"KIAA0586|9786",1617.96120108538,-0.0434154621618858,0.376467373051231,-0.115323306266909,0.908188865874276,0.97407230907557
"KIAA0649|9858",1839.39130848419,-0.0454580680526986,0.394339417458909,-0.115276500497025,0.90822596406114,0.97407230907557
"MRPL1|65008",1304.64615990132,0.0437078782206175,0.381264534700478,0.114639244520749,0.908731072125833,0.97407230907557
"NUCB1|4924",17278.2224149459,0.0420533277126893,0.367875040388126,0.114314164038748,0.908988754823415,0.97407230907557
"SAGE1|55511",1.88033762817427,-0.10670881367449,0.929109979132498,-0.114850573205685,0.908563562617064,0.97407230907557
